ISO28178
ORIGINATOR "ISO TC130"
FILE_DESCRIPTOR "ISO15339-CRPC3"
# ISO/PAS 15339-2 Characterized Reference Printing Condition 3, Typical Premium Uncoated
CREATED "2012-12-01"
MEASUREMENT_GEOMETRY "ISO 13655 - Reflection, M1"
FILTER "D50"
SAMPLE_BACKING "White"
# Reference White Point (LAB) = 95.00  1.00  -4.00
# Reference Black Point (LAB) = 27.08  -0.19  1.07
NUMBER_OF_FIELDS 8
BEGIN_DATA_FORMAT
SAMPLE_ID	CMYK_C	CMYK_M	CMYK_Y	CMYK_K	LAB_L	LAB_A	LAB_B
END_DATA_FORMAT
NUMBER_OF_SETS 1617
BEGIN_DATA
707	70	40	100	0	50.57	-12.43	18.68
708	70	55	100	0	46.65	-4.79	14.57
709	70	70	100	0	43.14	2.24	10.61
710	70	85	100	0	40.36	8.00	7.26
711	70	100	100	0	38.56	11.83	5.05
712	85	0	100	0	57.27	-39.58	20.68
713	85	10	100	0	54.65	-34.20	19.01
714	85	20	100	0	52.13	-29.09	17.28
715	85	30	100	0	49.58	-23.95	15.47
716	85	40	100	0	47.07	-18.80	13.48
717	85	55	100	0	43.50	-11.41	10.38
718	85	70	100	0	40.25	-4.55	7.06
719	85	85	100	0	37.65	1.14	4.07
720	85	100	100	0	35.90	4.97	2.02
721	100	0	100	0	54.00	-43.00	15.00
722	100	10	100	0	51.61	-38.01	13.71
723	100	20	100	0	49.28	-33.23	12.45
724	100	30	100	0	46.90	-28.34	11.20
725	100	40	100	0	44.55	-23.40	9.75
726	100	55	100	0	41.21	-16.23	7.43
727	100	70	100	0	38.14	-9.50	4.57
728	100	85	100	0	35.68	-3.84	2.00
729	100	100	100	0	34.00	0.00	0.00
730	0	0	0	20	80.57	0.81	-2.48
731	0	10	0	20	76.65	6.55	-3.02
732	0	20	0	20	73.15	11.86	-3.34
733	0	40	0	20	66.37	22.34	-3.89
734	0	70	0	20	56.90	37.04	-3.20
735	0	100	0	20	50.41	47.19	-1.60
736	10	0	0	20	77.40	-2.07	-6.36
737	10	10	0	20	73.68	3.44	-6.63
738	10	20	0	20	70.29	8.54	-6.93
739	10	40	0	20	63.86	18.46	-7.20
740	10	70	0	20	54.95	32.70	-6.10
741	10	100	0	20	48.73	42.36	-4.36
742	20	0	0	20	74.46	-4.82	-9.92
743	20	10	0	20	70.87	0.48	-10.07
744	20	20	0	20	67.66	5.36	-10.21
745	20	40	0	20	61.48	14.88	-10.23
746	20	70	0	20	52.99	28.30	-8.96
747	20	100	0	20	47.15	37.79	-6.95
748	40	0	0	20	68.81	-9.95	-16.92
749	40	10	0	20	65.56	-5.01	-16.70
750	40	20	0	20	62.58	-0.52	-16.65
751	40	40	0	20	57.03	8.14	-16.11
752	40	70	0	20	49.37	20.34	-14.25
753	40	100	0	20	44.11	29.09	-11.93
754	70	0	0	20	60.33	-16.61	-26.57
755	70	10	0	20	57.62	-12.25	-25.91
756	70	20	0	20	55.21	-8.42	-25.32
757	70	40	0	20	50.57	-0.96	-23.95
758	70	70	0	20	44.19	9.55	-21.27
759	70	100	0	20	39.81	17.04	-18.57
760	100	0	0	20	53.69	-21.24	-33.73
761	100	10	0	20	51.45	-17.47	-32.53
762	100	20	0	20	49.38	-14.06	-31.63
763	100	40	0	20	45.47	-7.50	-29.72
764	100	70	0	20	40.13	1.64	-26.35
765	100	100	0	20	36.53	8.02	-23.36
766	0	0	10	20	79.98	-0.44	4.50
767	0	10	10	20	76.05	5.42	3.20
768	0	20	10	20	72.51	10.82	2.36
769	0	40	10	20	65.79	21.24	0.80
770	0	70	10	20	56.52	35.94	0.01
771	0	100	10	20	50.20	45.96	0.76
772	10	0	10	20	76.76	-3.48	0.54
773	10	10	10	20	73.71	1.79	-1.05
774	10	20	10	20	70.09	7.30	-1.83
775	10	40	10	20	63.18	17.77	-2.90
776	10	70	10	20	54.32	32.09	-2.94
777	10	100	10	20	48.50	41.34	-2.06
778	20	0	10	20	73.80	-6.39	-3.11
779	20	10	10	20	70.77	-1.42	-4.69
780	20	20	10	20	67.35	3.87	-5.34
781	20	40	10	20	60.81	14.01	-6.10
782	20	70	10	20	52.37	27.65	-5.84
783	20	100	10	20	46.85	36.72	-4.68
784	40	0	10	20	68.14	-11.68	-10.27
785	40	10	10	20	65.25	-6.91	-11.17
786	40	20	10	20	62.22	-2.14	-11.55
787	40	40	10	20	56.43	7.14	-11.84
788	40	70	10	20	48.76	19.63	-11.03
789	40	100	10	20	43.74	28.15	-9.57
790	70	0	10	20	59.73	-18.73	-20.13
791	70	10	10	20	57.35	-14.29	-20.12
792	70	20	10	20	54.87	-10.16	-20.04
793	70	40	10	20	50.11	-2.18	-19.52
794	70	70	10	20	43.67	8.79	-17.88
795	70	100	10	20	39.43	16.11	-16.04
796	100	0	10	20	53.19	-23.52	-27.40
797	100	10	10	20	51.09	-19.65	-27.09
798	100	20	10	20	48.98	-16.02	-26.55
799	100	40	10	20	44.98	-9.00	-25.32
800	100	70	10	20	39.61	0.53	-22.90
801	100	100	10	20	36.16	6.84	-20.59
802	0	0	20	20	79.41	-1.43	10.90
803	0	10	20	20	75.45	4.48	9.08
804	0	20	20	20	71.93	9.83	7.61
805	0	40	20	20	65.21	20.33	5.13
806	0	70	20	20	56.14	34.92	3.17
807	0	100	20	20	50.00	44.89	3.09
808	10	0	20	20	76.17	-4.63	6.75
809	10	10	20	20	73.08	0.61	5.05
810	10	20	20	20	69.52	6.12	3.67
811	10	40	20	20	62.67	16.75	1.56
812	10	70	20	20	53.94	30.98	0.14
813	10	100	20	20	48.26	40.25	0.27
814	20	0	20	20	73.18	-7.60	2.90
815	20	10	20	20	70.16	-2.70	1.26
816	20	20	20	20	66.78	2.59	0.06
817	20	40	20	20	60.25	12.95	-1.78
818	20	70	20	20	51.87	26.78	-2.85
819	20	100	20	20	46.58	35.70	-2.45
820	40	0	20	20	67.46	-13.17	-4.45
821	40	10	20	20	64.66	-8.44	-5.50
822	40	20	20	20	61.75	-3.66	-6.39
823	40	40	20	20	55.88	5.92	-7.55
824	40	70	20	20	48.26	18.68	-7.95
825	40	100	20	20	43.40	27.10	-7.32
826	70	0	20	20	59.15	-20.43	-14.61
827	70	10	20	20	56.83	-16.05	-14.79
828	70	20	20	20	54.51	-11.83	-15.04
829	70	40	20	20	49.67	-3.48	-15.27
830	70	70	20	20	43.23	7.84	-14.66
831	70	100	20	20	39.10	15.09	-13.59
832	100	0	20	20	52.69	-25.48	-21.95
833	100	10	20	20	50.60	-21.55	-21.85
834	100	20	20	20	48.59	-17.86	-21.80
835	100	40	20	20	44.52	-10.49	-21.18
836	100	70	20	20	39.16	-0.66	-19.66
837	100	100	20	20	35.81	5.61	-18.02
838	0	0	40	20	78.48	-3.21	23.88
839	0	10	40	20	74.47	2.77	20.84
840	0	20	40	20	70.94	8.21	18.36
841	0	40	40	20	64.29	18.84	13.86
842	0	70	40	20	55.46	33.36	9.37
843	0	100	40	20	49.72	43.38	7.85
844	10	0	40	20	75.14	-6.62	19.20
845	10	10	40	20	71.70	-1.23	17.02
846	10	20	40	20	68.30	4.26	14.74
847	10	40	40	20	61.69	14.97	10.48
848	10	70	40	20	53.19	29.19	6.41
849	10	100	40	20	47.84	38.61	5.05
850	20	0	40	20	72.07	-9.80	15.07
851	20	10	40	20	68.84	-4.75	13.07
852	20	20	40	20	65.61	0.45	11.05
853	20	40	40	20	59.23	10.95	7.20
854	20	70	40	20	51.08	24.86	3.55
855	20	100	40	20	46.04	33.92	2.34
856	40	0	40	20	66.31	-15.80	7.17
857	40	10	40	20	63.48	-11.06	5.81
858	40	20	40	20	60.57	-6.23	4.27
859	40	40	40	20	54.98	3.61	1.34
860	40	70	40	20	47.37	16.72	-1.51
861	40	100	40	20	42.69	25.18	-2.52
862	70	0	40	20	58.04	-23.67	-3.55
863	70	10	40	20	55.76	-19.23	-4.18
864	70	20	40	20	53.47	-14.91	-4.96
865	70	40	40	20	48.73	-6.30	-6.79
866	70	70	40	20	42.34	5.66	-8.07
867	70	100	40	20	38.32	13.15	-8.50
868	100	0	40	20	51.77	-29.29	-11.26
869	100	10	40	20	49.68	-25.20	-11.55
870	100	20	40	20	47.65	-21.31	-11.95
871	100	40	40	20	43.57	-13.43	-12.61
872	100	70	40	20	38.25	-3.05	-12.93
873	100	100	40	20	35.03	3.30	-12.60
874	0	0	70	20	76.58	-4.37	42.73
875	0	10	70	20	72.91	1.35	38.62
876	0	20	70	20	69.23	7.01	34.39
877	0	40	70	20	62.71	17.53	27.24
878	0	70	70	20	54.34	31.87	19.15
879	0	100	70	20	49.05	41.59	15.04
880	10	0	70	20	73.60	-7.82	38.16
881	10	10	70	20	69.85	-2.41	34.32
882	10	20	70	20	66.44	2.88	30.56
883	10	40	70	20	60.11	13.34	23.84
884	10	70	70	20	51.98	27.47	16.17
885	10	100	70	20	47.08	36.66	12.34
886	20	0	70	20	70.24	-11.52	32.91
887	20	10	70	20	66.88	-6.25	29.77
888	20	20	70	20	63.72	-1.17	26.66
889	20	40	70	20	57.61	9.14	20.43
890	20	70	70	20	49.80	22.91	13.26
891	20	100	70	20	45.17	31.77	9.63
892	40	0	70	20	64.38	-18.11	23.89
893	40	10	70	20	61.51	-13.16	21.63
894	40	20	70	20	58.69	-8.38	19.18
895	40	40	70	20	53.18	1.38	14.21
896	40	70	70	20	46.01	14.44	8.11
897	40	100	70	20	41.66	22.71	4.79
898	70	0	70	20	56.32	-26.76	11.83
899	70	10	70	20	54.04	-22.26	10.67
900	70	20	70	20	51.76	-17.83	9.20
901	70	40	70	20	47.09	-8.94	5.90
902	70	70	70	20	40.93	3.00	1.56
903	70	100	70	20	37.11	10.57	-1.00
904	100	0	70	20	50.28	-33.06	3.05
905	100	10	70	20	48.19	-28.91	2.32
906	100	20	70	20	46.18	-24.92	1.43
907	100	40	70	20	42.14	-16.79	-0.49
908	100	70	70	20	36.86	-5.86	-3.14
909	100	100	70	20	33.67	0.98	-4.71
910	0	0	100	20	74.49	-4.13	56.32
911	0	10	100	20	70.75	1.68	51.04
912	0	20	100	20	67.48	6.97	46.50
913	0	40	100	20	61.35	17.45	38.04
914	0	70	100	20	53.31	31.50	27.26
915	0	100	100	20	48.32	40.82	21.07
916	10	0	100	20	71.28	-7.88	50.94
917	10	10	100	20	68.01	-2.46	46.54
918	10	20	100	20	64.79	2.76	42.21
919	10	40	100	20	58.77	13.08	34.14
920	10	70	100	20	51.09	27.13	24.13
921	10	100	100	20	46.36	35.58	18.14
922	20	0	100	20	68.33	-11.49	45.94
923	20	10	100	20	65.17	-6.28	41.88
924	20	20	100	20	62.20	-1.33	38.02
925	20	40	100	20	56.29	8.79	30.37
926	20	70	100	20	48.84	22.21	20.85
927	20	100	100	20	44.49	30.54	15.36
928	40	0	100	20	62.75	-18.42	36.48
929	40	10	100	20	59.93	-13.45	33.23
930	40	20	100	20	57.18	-8.78	29.96
931	40	40	100	20	51.76	0.74	23.55
932	40	70	100	20	44.91	13.37	15.32
933	40	100	100	20	40.95	21.25	10.36
934	70	0	100	20	54.85	-27.58	22.94
935	70	10	100	20	52.56	-23.11	21.01
936	70	20	100	20	50.31	-18.80	18.97
937	70	40	100	20	45.76	-10.05	14.71
938	70	70	100	20	39.77	1.69	8.63
939	70	100	100	20	36.21	9.11	4.54
940	100	0	100	20	48.99	-34.32	12.94
941	100	10	100	20	46.95	-30.15	11.79
942	100	20	100	20	44.99	-26.27	10.52
943	100	40	100	20	41.03	-18.32	7.93
944	100	70	100	20	35.75	-7.18	3.93
945	100	100	100	20	32.46	0.13	1.03
946	0	0	0	40	67.58	0.73	-1.24
947	0	20	0	40	62.25	8.85	-1.84
948	0	40	0	40	57.56	16.34	-2.25
949	0	70	0	40	50.47	27.41	-1.93
950	0	100	0	40	45.34	35.18	-0.98
951	20	0	0	40	63.15	-3.43	-6.92
952	20	20	0	40	58.26	4.10	-7.01
953	20	40	0	40	53.88	11.30	-7.03
954	20	70	0	40	47.40	21.14	-6.26
955	20	100	0	40	42.82	28.35	-4.94
956	40	0	0	40	59.20	-7.35	-12.23
957	40	20	0	40	54.55	-0.23	-11.96
958	40	40	0	40	50.43	6.31	-11.49
959	40	70	0	40	44.66	15.58	-10.13
960	40	100	0	40	40.58	22.39	-8.25
961	70	0	0	40	52.85	-12.68	-19.63
962	70	20	0	40	48.98	-6.38	-18.73
963	70	40	0	40	45.53	-0.72	-17.76
964	70	70	0	40	40.54	7.55	-15.54
965	70	100	0	40	37.17	13.34	-13.31
966	100	0	0	40	47.78	-16.63	-25.02
967	100	20	0	40	44.36	-10.78	-23.68
968	100	40	0	40	41.49	-5.64	-22.39
969	100	70	0	40	37.31	1.68	-19.51
970	100	100	0	40	34.61	6.64	-16.82
971	0	0	20	40	66.56	-1.23	8.07
972	0	20	20	40	61.24	6.98	5.72
973	0	40	20	40	56.48	14.57	4.11
974	0	70	20	40	49.69	25.33	2.49
975	0	100	20	40	44.91	32.97	2.35
976	20	0	20	40	62.11	-5.77	2.16
977	20	20	20	40	57.31	1.74	0.18
978	20	40	20	40	52.65	9.48	-0.98
979	20	70	20	40	46.35	19.56	-1.81
980	20	100	20	40	42.23	26.32	-1.60
981	40	0	20	40	58.07	-9.84	-3.28
982	40	20	20	40	53.69	-2.74	-4.55
983	40	40	20	40	49.36	4.42	-5.29
984	40	70	20	40	43.64	13.96	-5.49
985	40	100	20	40	39.89	20.38	-4.91
986	70	0	20	40	51.92	-15.43	-11.02
987	70	20	20	40	48.29	-8.81	-11.16
988	70	40	20	40	44.55	-2.32	-11.27
989	70	70	20	40	39.68	6.13	-10.56
990	70	100	20	40	36.49	11.70	-9.58
991	100	0	20	40	47.03	-19.62	-16.35
992	100	20	20	40	43.67	-13.46	-16.21
993	100	40	20	40	40.58	-7.73	-15.77
994	100	70	20	40	36.42	0.00	-14.41
995	100	100	20	40	33.89	4.82	-12.74
996	0	0	40	40	65.79	-2.81	16.99
997	0	20	40	40	60.41	5.43	13.31
998	0	40	40	40	55.59	13.07	10.23
999	0	70	40	40	49.05	23.86	7.07
1000	0	100	40	40	44.55	31.39	5.80
1001	20	0	40	40	61.35	-7.49	10.88
1002	20	20	40	40	56.46	-0.08	8.10
1003	20	40	40	40	51.80	7.72	5.49
1004	20	70	40	40	45.75	18.06	3.01
1005	20	100	40	40	41.85	24.93	2.16
1006	40	0	40	40	57.10	-11.86	5.04
1007	40	20	40	40	52.77	-4.82	3.11
1008	40	40	40	40	48.49	2.43	1.16
1009	40	70	40	40	42.88	12.23	-0.73
1010	40	100	40	40	39.29	18.64	-1.36
1011	70	0	40	40	51.06	-17.80	-2.94
1012	70	20	40	40	47.47	-11.21	-3.66
1013	70	40	40	40	43.82	-4.49	-4.71
1014	70	70	40	40	38.94	4.29	-5.58
1015	70	100	40	40	35.83	10.06	-5.84
1016	100	0	40	40	46.31	-21.91	-8.76
1017	100	20	40	40	43.00	-15.86	-8.99
1018	100	40	40	40	39.84	-9.86	-9.39
1019	100	70	40	40	35.65	-1.77	-9.42
1020	100	100	40	40	33.15	3.21	-8.93
1021	0	0	70	40	64.00	-4.32	30.15
1022	0	20	70	40	58.70	3.99	24.47
1023	0	40	70	40	54.35	11.18	20.05
1024	0	70	70	40	47.95	21.93	14.03
1025	0	100	70	40	43.87	29.41	11.04
1026	20	0	70	40	59.51	-9.50	23.28
1027	20	20	70	40	54.76	-1.80	19.21
1028	20	40	70	40	50.49	5.84	15.19
1029	20	70	70	40	44.50	15.77	9.93
1030	20	100	70	40	40.92	22.44	7.27
1031	40	0	70	40	55.56	-14.04	17.32
1032	40	20	70	40	51.21	-6.87	14.05
1033	40	40	70	40	47.12	0.32	10.66
1034	40	70	70	40	41.71	10.10	6.40
1035	40	100	70	40	38.40	16.50	4.13
1036	70	0	70	40	49.62	-20.38	8.66
1037	70	20	70	40	46.09	-13.68	6.89
1038	70	40	70	40	42.48	-6.93	4.58
1039	70	70	70	40	37.75	2.08	1.61
1040	70	100	70	40	34.79	7.88	-0.14
1041	100	0	70	40	45.15	-24.98	2.52
1042	100	20	70	40	41.82	-18.62	1.29
1043	100	40	70	40	38.78	-12.75	-0.06
1044	100	70	70	40	34.57	-4.25	-2.02
1045	100	100	70	40	31.97	1.17	-2.86
1046	0	0	100	40	61.90	-4.77	39.80
1047	0	20	100	40	57.01	3.43	33.14
1048	0	40	100	40	53.09	10.70	28.01
1049	0	70	100	40	47.00	21.29	20.05
1050	0	100	100	40	43.21	28.57	15.50
1051	20	0	100	40	57.70	-10.04	32.62
1052	20	20	100	40	53.21	-2.36	27.19
1053	20	40	100	40	49.31	5.25	22.52
1054	20	70	100	40	43.60	14.89	15.52
1055	20	100	100	40	40.31	21.43	11.48
1056	40	0	100	40	54.10	-14.55	26.66
1057	40	20	100	40	49.89	-7.48	21.99
1058	40	40	100	40	45.96	-0.44	17.67
1059	40	70	100	40	40.79	9.22	11.86
1060	40	100	100	40	37.75	15.32	8.30
1061	70	0	100	40	48.42	-21.37	17.28
1062	70	20	100	40	44.91	-14.67	14.31
1063	70	40	100	40	41.53	-8.30	11.32
1064	70	70	100	40	36.82	0.88	6.94
1065	70	100	100	40	34.03	6.64	4.16
1066	100	0	100	40	44.14	-26.21	10.60
1067	100	20	100	40	40.89	-19.85	8.50
1068	100	40	100	40	37.92	-14.11	6.32
1069	100	70	100	40	33.65	-5.41	3.46
1070	100	100	100	40	31.01	0.25	1.79
1071	0	0	0	60	55.02	0.73	-0.30
1072	0	20	0	60	51.74	6.14	-0.60
1073	0	40	0	60	48.66	11.21	-0.77
1074	0	70	0	60	43.95	18.64	-0.48
1075	0	100	0	60	40.30	24.06	0.25
1076	20	0	0	60	52.18	-2.09	-4.39
1077	20	20	0	60	49.00	3.01	-4.19
1078	20	40	0	60	46.14	7.98	-4.07
1079	20	70	0	60	41.72	14.54	-3.45
1080	20	100	0	60	38.46	19.60	-2.56
1081	40	0	0	60	49.58	-4.67	-7.95
1082	40	20	0	60	46.57	-0.01	-7.57
1083	40	40	0	60	43.75	4.60	-7.14
1084	40	70	0	60	39.75	11.13	-6.04
1085	40	100	0	60	36.81	15.86	-4.69
1086	70	0	0	60	45.18	-8.50	-13.19
1087	70	20	0	60	42.51	-4.06	-12.49
1088	70	40	0	60	40.16	-0.11	-11.70
1089	70	70	0	60	36.66	5.69	-9.98
1090	70	100	0	60	34.26	9.80	-8.20
1091	100	0	0	60	41.63	-11.52	-17.19
1092	100	20	0	60	39.21	-7.30	-16.18
1093	100	40	0	60	37.14	-3.56	-15.19
1094	100	70	0	60	34.21	1.75	-12.98
1095	100	100	0	60	32.35	5.30	-10.64
1096	0	0	20	60	54.43	-1.03	5.48
1097	0	20	20	60	50.93	4.41	4.02
1098	0	40	20	60	47.83	9.53	3.00
1099	0	70	20	60	43.25	16.64	2.26
1100	0	100	20	60	39.93	22.07	2.19
1101	20	0	20	60	51.42	-3.96	1.48
1102	20	20	20	60	48.28	1.09	0.31
1103	20	40	20	60	45.13	6.30	-0.31
1104	20	70	20	60	40.89	13.09	-0.61
1105	20	100	20	60	37.99	17.84	-0.42
1106	40	0	20	60	48.78	-6.63	-2.34
1107	40	20	20	60	45.83	-1.82	-2.90
1108	40	40	20	60	42.90	3.10	-3.20
1109	40	70	20	60	38.95	9.63	-3.07
1110	40	100	20	60	36.28	14.07	-2.52
1111	70	0	20	60	44.58	-10.55	-7.50
1112	70	20	20	60	42.01	-5.86	-7.40
1113	70	40	20	60	39.40	-1.33	-7.42
1114	70	70	20	60	36.00	4.57	-6.65
1115	70	100	20	60	33.73	8.46	-5.73
1116	100	0	20	60	41.18	-13.63	-11.41
1117	100	20	20	60	38.74	-9.17	-11.15
1118	100	40	20	60	36.50	-5.02	-10.67
1119	100	70	20	60	33.54	0.52	-9.39
1120	100	100	20	60	31.75	3.98	-8.00
1121	0	0	40	60	53.67	-2.37	10.89
1122	0	20	40	60	50.31	2.86	8.82
1123	0	40	40	60	47.13	7.92	6.93
1124	0	70	40	60	42.71	15.19	5.02
1125	0	100	40	60	39.58	20.50	4.39
1126	20	0	40	60	50.85	-5.33	6.98
1127	20	20	40	60	47.50	-0.48	5.32
1128	20	40	40	60	44.49	4.63	3.78
1129	20	70	40	60	40.36	11.57	2.36
1130	20	100	40	60	37.60	16.30	1.96
1131	40	0	40	60	48.06	-8.13	3.06
1132	40	20	40	60	45.13	-3.46	2.08
1133	40	40	40	60	42.24	1.43	0.97
1134	40	70	40	60	38.39	8.11	-0.01
1135	40	100	40	60	35.83	12.55	-0.23
1136	70	0	40	60	43.96	-12.09	-2.47
1137	70	20	40	60	41.44	-7.63	-2.54
1138	70	40	40	60	38.89	-3.01	-3.09
1139	70	70	40	60	35.47	3.11	-3.31
1140	70	100	40	60	33.27	7.13	-3.30
1141	100	0	40	60	40.67	-15.06	-6.45
1142	100	20	40	60	38.26	-10.76	-6.31
1143	100	40	40	60	36.00	-6.58	-6.39
1144	100	70	40	60	32.99	-0.79	-6.14
1145	100	100	40	60	31.18	2.77	-5.53
1146	0	0	70	60	52.14	-4.02	19.22
1147	0	20	70	60	48.58	1.36	15.54
1148	0	40	70	60	45.92	6.11	13.11
1149	0	70	70	60	41.72	13.32	9.54
1150	0	100	70	60	38.88	18.52	7.71
1151	20	0	70	60	49.31	-7.09	14.85
1152	20	20	70	60	46.08	-2.15	12.30
1153	20	40	70	60	43.31	2.78	9.97
1154	20	70	70	60	39.41	9.75	7.02
1155	20	100	70	60	36.90	14.36	5.43
1156	40	0	70	60	46.83	-9.99	11.14
1157	40	20	70	60	43.85	-5.24	9.17
1158	40	40	70	60	41.16	-0.46	7.23
1159	40	70	70	60	37.47	6.32	4.75
1160	40	100	70	60	35.11	10.70	3.39
1161	70	0	70	60	42.87	-14.21	5.50
1162	70	20	70	60	40.39	-9.61	4.55
1163	70	40	70	60	37.90	-4.99	3.18
1164	70	70	70	60	34.58	1.26	1.51
1165	70	100	70	60	32.47	5.35	0.57
1166	100	0	70	60	39.82	-17.27	1.52
1167	100	20	70	60	37.42	-12.79	0.90
1168	100	40	70	60	35.26	-8.75	0.04
1169	100	70	70	60	32.17	-2.75	-1.00
1170	100	100	70	60	30.28	1.14	-1.31
1171	0	0	100	60	50.27	-4.81	25.37
1172	0	20	100	60	47.18	0.58	21.20
1173	0	40	100	60	44.71	5.36	18.18
1174	0	70	100	60	40.81	12.48	13.42
1175	0	100	100	60	38.09	17.26	10.39
1176	20	0	100	60	47.70	-8.20	20.74
1177	20	20	100	60	44.83	-3.02	17.55
1178	20	40	100	60	42.23	1.96	14.68
1179	20	70	100	60	38.49	8.55	10.51
1180	20	100	100	60	36.17	12.96	7.95
1181	40	0	100	60	45.58	-10.87	17.29
1182	40	20	100	60	42.72	-6.07	14.36
1183	40	40	100	60	40.15	-1.36	11.80
1184	40	70	100	60	36.68	5.34	8.32
1185	40	100	100	60	34.53	9.66	6.11
1186	70	0	100	60	41.90	-15.22	11.47
1187	70	20	100	60	39.46	-10.58	9.57
1188	70	40	100	60	37.18	-6.23	7.75
1189	70	70	100	60	33.90	0.15	5.13
1190	70	100	100	60	31.89	4.26	3.51
1191	100	0	100	60	39.07	-18.35	7.68
1192	100	20	100	60	36.75	-13.94	6.04
1193	100	40	100	60	34.63	-9.92	4.47
1194	100	70	100	60	31.55	-3.82	2.74
1195	100	100	100	60	29.61	0.19	2.03
1196	0	0	0	80	42.12	0.81	0.50
1197	0	40	0	80	39.38	6.31	0.66
1198	0	70	0	80	37.25	9.82	1.30
1199	0	100	0	80	34.97	13.44	1.96
1200	40	0	0	80	39.68	-1.85	-3.98
1201	40	40	0	80	36.65	2.92	-2.86
1202	40	70	0	80	34.61	6.22	-1.90
1203	40	100	0	80	32.65	9.47	-0.82
1204	70	0	0	80	37.23	-3.88	-7.09
1205	70	40	0	80	34.56	0.89	-5.40
1206	70	70	0	80	32.69	3.84	-4.28
1207	70	100	0	80	30.96	6.64	-2.99
1208	100	0	0	80	34.89	-5.82	-9.94
1209	100	40	0	80	32.34	-1.24	-8.00
1210	100	70	0	80	30.81	1.49	-6.52
1211	100	100	0	80	29.45	4.02	-4.83
1212	0	0	40	80	41.62	-1.82	5.76
1213	0	40	40	80	38.44	3.38	4.04
1214	0	70	40	80	36.52	6.79	3.71
1215	0	100	40	80	34.55	10.30	3.73
1216	40	0	40	80	38.70	-4.37	1.19
1217	40	40	40	80	36.10	0.91	0.97
1218	40	70	40	80	34.00	3.99	0.85
1219	40	100	40	80	32.28	7.06	1.01
1220	70	0	40	80	36.66	-6.18	-1.58
1221	70	40	40	80	33.86	-1.77	-1.73
1222	70	70	40	80	31.82	2.11	-1.58
1223	70	100	40	80	30.62	4.59	-0.70
1224	100	0	40	80	34.46	-8.21	-4.25
1225	100	40	40	80	31.99	-3.55	-3.61
1226	100	70	40	80	30.35	-0.50	-2.98
1227	100	100	40	80	29.02	2.00	-2.26
1228	0	0	70	80	40.39	-3.29	8.84
1229	0	40	70	80	37.50	1.72	6.33
1230	0	70	70	80	35.58	5.22	5.43
1231	0	100	70	80	33.75	8.61	4.70
1232	40	0	70	80	37.81	-5.84	4.57
1233	40	40	70	80	35.24	-0.96	3.49
1234	40	70	70	80	33.25	2.50	2.99
1235	40	100	70	80	31.74	5.46	2.42
1236	70	0	70	80	35.90	-7.65	1.97
1237	70	40	70	80	33.42	-3.48	1.94
1238	70	70	70	80	31.38	0.56	1.32
1239	70	100	70	80	30.14	3.46	1.03
1240	100	0	70	80	33.99	-9.48	-0.60
1241	100	40	70	80	31.66	-5.00	-0.57
1242	100	70	70	80	29.83	-1.75	-0.39
1243	100	100	70	80	28.62	0.97	-0.34
1244	0	0	100	80	39.05	-4.32	12.39
1245	0	40	100	80	36.33	1.02	8.96
1246	0	70	100	80	34.64	4.18	7.49
1247	0	100	100	80	32.98	7.47	6.08
1248	40	0	100	80	36.89	-6.76	8.30
1249	40	40	100	80	34.50	-2.00	6.34
1250	40	70	100	80	32.72	1.40	5.11
1251	40	100	100	80	31.30	4.48	4.03
1252	70	0	100	80	35.11	-8.69	5.51
1253	70	40	100	80	32.89	-3.98	4.31
1254	70	70	100	80	31.18	-0.51	3.68
1255	70	100	100	80	29.79	2.24	2.71
1256	100	0	100	80	33.45	-10.50	3.34
1257	100	40	100	80	31.19	-5.94	2.19
1258	100	70	100	80	29.60	-2.79	1.94
1259	100	100	100	80	28.23	0.00	1.70
1260	0	0	0	100	32.00	1.00	1.00
1261	0	40	0	100	31.78	2.52	1.96
1262	0	100	0	100	30.71	5.31	3.57
1263	40	0	0	100	31.26	0.22	-1.10
1264	40	40	0	100	30.57	1.71	0.30
1265	40	100	0	100	29.20	4.31	2.05
1266	100	0	0	100	29.37	-1.07	-4.50
1267	100	40	0	100	28.45	0.50	-2.72
1268	100	100	0	100	26.97	2.97	-0.46
1269	0	0	40	100	31.78	-1.02	1.79
1270	0	40	40	100	31.37	0.30	2.05
1271	0	100	40	100	30.24	3.04	3.38
1272	40	0	40	100	30.96	-1.50	-0.11
1273	40	40	40	100	30.44	-0.18	0.57
1274	40	100	40	100	29.06	2.33	2.25
1275	100	0	40	100	29.26	-2.52	-2.92
1276	100	40	40	100	28.44	-0.92	-1.48
1277	100	100	40	100	27.04	1.50	0.29
1278	0	0	100	100	30.54	-3.61	2.96
1279	0	40	100	100	29.93	-2.14	2.70
1280	0	100	100	100	29.02	0.44	3.03
1281	40	0	100	100	29.89	-3.78	1.38
1282	40	40	100	100	29.30	-2.36	1.63
1283	40	100	100	100	28.30	0.12	2.19
1284	100	0	100	100	28.84	-4.34	-0.71
1285	100	40	100	100	28.16	-2.67	0.09
1286	100	100	100	100	27.08	-0.19	1.07
1287	100	0	0	0	60.00	-26.00	-44.00
1288	98	0	0	0	60.30	-25.87	-43.65
1289	95	0	0	0	60.84	-25.55	-43.04
