ISO28178
ORIGINATOR "ISO TC130"
FILE_DESCRIPTOR "ISO15339-CRPC2"
# ISO/PAS  15339-2 Characterized Reference Printing Condition 2, Typical HeatsetNews
CREATED "2012-12-01"
MEASUREMENT_GEOMETRY "ISO 13655 - Reflection, M1"
FILTER "D50"
SAMPLE_BACKING "White"
# Reference White Point (LAB) = 87.00  0.00  3.00
# Reference Black Point (LAB) = 22.03  0.80  1.26
NUMBER_OF_FIELDS 8
BEGIN_DATA_FORMAT
SAMPLE_ID	CMYK_C	CMYK_M	CMYK_Y	CMYK_K	LAB_L	LAB_A	LAB_B
END_DATA_FORMAT
NUMBER_OF_SETS 1617
BEGIN_DATA
1437	3	40	0	0	69.03	24.39	-3.54
1438	40	0	3	0	72.88	-13.77	-12.20
1439	40	3	3	0	71.58	-12.18	-12.82
1440	0	40	3	0	69.76	25.61	-0.44
1441	3	40	3	0	68.64	24.64	-1.78
1442	40	40	3	0	59.14	8.94	-15.91
1443	3	0	40	0	83.07	-3.75	31.59
1444	0	3	40	0	82.85	-0.31	32.13
1445	3	3	40	0	81.73	-1.72	31.24
1446	40	3	40	0	69.38	-16.68	13.17
1447	3	40	40	0	67.31	22.59	20.18
1448	40	0	0	3	71.38	-12.92	-14.12
1449	40	3	0	3	70.35	-11.19	-14.36
1450	0	40	0	3	68.29	25.01	-2.27
1451	3	40	0	3	67.48	23.68	-3.50
1452	40	40	0	3	58.39	9.03	-16.99
1453	40	0	3	3	71.21	-13.35	-11.95
1454	40	3	3	3	70.03	-11.88	-12.55
1455	0	40	3	3	68.19	24.85	-0.55
1456	3	40	3	3	67.15	23.92	-1.85
1457	40	40	3	3	57.92	8.75	-15.59
1458	0	0	40	3	82.17	-2.44	32.16
1459	3	0	40	3	81.09	-3.69	30.61
1460	40	0	40	3	69.07	-17.64	13.16
1461	0	3	40	3	80.92	-0.42	31.17
1462	3	3	40	3	79.87	-1.80	30.35
1463	40	3	40	3	67.88	-16.30	12.80
1464	0	40	40	3	66.93	23.05	20.55
1465	3	40	40	3	65.85	21.89	19.60
1466	40	40	40	3	55.31	4.26	4.76
1467	3	0	0	40	61.15	-0.68	0.59
1468	0	3	0	40	61.04	1.26	1.25
1469	3	3	0	40	60.34	0.60	0.34
1470	40	3	0	40	52.79	-6.79	-9.36
1471	3	40	0	40	51.11	15.56	-2.64
1472	0	0	3	40	61.76	-0.18	2.96
1473	3	0	3	40	61.04	-0.86	2.04
1474	40	0	3	40	53.34	-8.27	-7.82
1475	0	3	3	40	60.91	1.13	2.57
1476	3	3	3	40	60.22	0.29	1.66
1477	40	3	3	40	52.55	-7.25	-8.22
1478	0	40	3	40	51.58	16.24	-0.72
1479	3	40	3	40	50.85	15.68	-1.58
1480	40	40	3	40	44.77	6.54	-10.54
1481	3	0	40	40	59.64	-2.70	19.05
1482	0	3	40	40	59.54	-0.51	19.45
1483	3	3	40	40	58.81	-1.45	18.89
1484	40	3	40	40	51.20	-10.55	7.91
1485	3	40	40	40	49.85	13.73	12.20
1486	0	0	0	10	80.05	-0.05	2.53
1487	0	0	10	10	79.39	-0.76	9.67
1488	0	0	20	10	78.77	-1.40	16.59
1489	0	0	40	10	77.65	-2.36	29.89
1490	0	0	70	10	76.25	-2.71	49.12
1491	0	10	0	10	75.88	6.16	1.05
1492	0	10	10	10	75.30	5.50	7.69
1493	0	10	20	10	74.74	4.86	14.27
1494	0	10	40	10	73.76	3.99	26.80
1495	0	10	70	10	72.49	3.59	44.79
1496	0	20	0	10	72.03	11.98	-0.25
1497	0	20	10	10	71.51	11.39	5.97
1498	0	20	20	10	71.04	10.79	12.21
1499	0	20	40	10	70.20	9.97	24.05
1500	0	20	70	10	69.09	9.59	40.88
1501	0	40	0	10	64.76	23.34	-2.27
1502	0	40	10	10	64.42	22.73	3.26
1503	0	40	20	10	64.11	22.21	8.77
1504	0	40	40	10	63.50	21.43	19.11
1505	0	40	70	10	62.61	21.14	33.76
1506	0	70	0	10	55.13	39.88	-3.13
1507	0	70	10	10	55.03	39.27	1.08
1508	0	70	20	10	54.90	38.80	5.50
1509	0	70	40	10	54.70	37.94	13.75
1510	0	70	70	10	54.14	37.54	25.36
1511	10	0	0	10	76.68	-3.29	-1.76
1512	10	0	10	10	76.03	-4.18	5.32
1513	10	0	20	10	75.44	-4.93	12.11
1514	10	0	40	10	74.39	-6.15	25.17
1515	10	0	70	10	73.01	-6.83	43.76
1516	10	10	0	10	72.77	2.70	-3.04
1517	10	10	10	10	72.61	1.32	3.65
1518	10	10	20	10	72.01	0.47	10.84
1519	10	10	40	10	70.85	-0.56	23.82
1520	10	10	70	10	69.50	-1.01	41.55
1521	10	20	0	10	69.11	8.36	-4.21
1522	10	20	10	10	68.69	7.52	1.96
1523	10	20	20	10	68.19	6.68	8.68
1524	10	20	40	10	67.26	5.55	20.98
1525	10	20	70	10	66.05	4.97	37.52
1526	10	40	0	10	62.27	19.30	-6.03
1527	10	40	10	10	61.40	19.44	-0.73
1528	10	40	20	10	61.04	18.65	5.03
1529	10	40	40	10	60.35	17.49	15.77
1530	10	40	70	10	59.54	16.69	30.25
1531	10	70	0	10	53.20	35.39	-6.78
1532	10	70	10	10	52.37	35.92	-2.62
1533	10	70	20	10	52.19	35.20	1.82
1534	10	70	40	10	51.83	33.97	10.14
1535	10	70	70	10	51.15	33.15	21.61
1536	20	0	0	10	73.56	-6.34	-5.73
1537	20	0	10	10	72.92	-7.35	1.21
1538	20	0	20	10	72.34	-8.23	7.89
1539	20	0	40	10	71.32	-9.75	20.67
1540	20	0	70	10	69.97	-10.68	38.70
1541	20	10	0	10	69.85	-0.52	-6.88
1542	20	10	10	10	69.42	-2.39	-0.68
1543	20	10	20	10	68.83	-3.39	6.39
1544	20	10	40	10	67.76	-4.63	19.19
1545	20	10	70	10	66.45	-5.29	36.39
1546	20	20	0	10	66.39	4.94	-7.93
1547	20	20	10	10	65.72	3.60	-2.19
1548	20	20	20	10	65.20	2.55	4.40
1549	20	20	40	10	64.20	1.10	16.80
1550	20	20	70	10	63.03	0.29	33.59
1551	20	40	0	10	59.92	15.56	-9.57
1552	20	40	10	10	58.91	15.24	-4.53
1553	20	40	20	10	58.29	14.42	1.10
1554	20	40	40	10	57.51	12.83	11.77
1555	20	40	70	10	56.63	11.98	26.42
1556	20	70	0	10	51.29	31.16	-10.29
1557	20	70	10	10	50.36	31.30	-6.28
1558	20	70	20	10	49.63	31.08	-1.97
1559	20	70	40	10	49.16	29.52	6.36
1560	20	70	70	10	48.40	28.46	17.75
1561	40	0	0	10	67.58	-12.00	-13.25
1562	40	0	10	10	67.02	-13.33	-6.46
1563	40	0	20	10	66.49	-14.54	0.01
1564	40	0	40	10	65.50	-16.55	12.24
1565	40	0	70	10	64.16	-18.27	29.19
1566	40	10	0	10	64.31	-6.48	-14.10
1567	40	10	10	10	63.62	-8.71	-8.25
1568	40	10	20	10	63.09	-10.06	-1.62
1569	40	10	40	10	62.04	-12.18	10.73
1570	40	10	70	10	60.80	-13.50	27.03
1571	40	20	0	10	61.24	-1.34	-14.89
1572	40	20	10	10	60.43	-3.25	-9.43
1573	40	20	20	10	59.81	-4.86	-3.29
1574	40	20	40	10	58.77	-6.98	8.59
1575	40	20	70	10	57.58	-8.54	24.50
1576	40	40	0	10	55.51	8.60	-16.07
1577	40	40	10	10	54.34	7.54	-11.35
1578	40	40	20	10	53.63	6.22	-5.93
1579	40	40	40	10	52.80	4.01	4.36
1580	40	40	70	10	51.54	2.37	18.28
1581	40	70	0	10	47.76	23.08	-16.60
1582	40	70	10	10	46.69	22.64	-12.68
1583	40	70	20	10	45.84	21.87	-8.57
1584	40	70	40	10	44.93	19.94	-0.54
1585	40	70	70	10	43.96	18.08	10.34
1586	70	0	0	10	59.26	-19.66	-23.38
1587	70	0	10	10	58.77	-21.54	-16.93
1588	70	0	20	10	58.32	-23.29	-10.77
1589	70	0	40	10	57.39	-26.29	0.71
1590	70	0	70	10	55.96	-29.19	16.11
1591	70	10	0	10	56.66	-14.61	-23.75
1592	70	10	10	10	56.05	-17.05	-18.05
1593	70	10	20	10	55.55	-18.89	-11.87
1594	70	10	40	10	54.57	-22.00	-0.48
1595	70	10	70	10	53.12	-24.93	14.52
1596	70	20	0	10	54.17	-9.83	-24.14
1597	70	20	10	10	53.48	-12.05	-18.80
1598	70	20	20	10	52.83	-14.25	-12.99
1599	70	20	40	10	51.82	-17.40	-1.91
1600	70	20	70	10	50.42	-20.46	12.64
1601	70	40	0	10	49.48	-0.77	-24.60
1602	70	40	10	10	48.57	-2.48	-19.84
1603	70	40	20	10	47.80	-4.28	-14.71
1604	70	40	40	10	46.71	-7.50	-5.02
1605	70	40	70	10	45.35	-10.36	7.84
1606	70	70	0	10	42.68	11.64	-24.51
1607	70	70	10	10	41.71	10.69	-20.77
1608	70	70	20	10	40.91	9.56	-16.72
1609	70	70	40	10	39.99	6.95	-8.82
1610	70	70	70	10	38.73	4.13	1.59
1611	50	40	40	0	54.06	-0.02	1.35
1612	100	0	0	10	53.19	-25.03	-30.46
1613	0	100	0	10	48.61	52.20	-2.30
1614	0	0	100	10	75.27	-2.22	63.95
1615	0	100	100	10	47.96	49.04	27.61
1616	100	0	100	10	48.45	-39.32	16.71
1617	100	100	0	10	34.30	9.71	-28.80
END_DATA							
